Date,SP500_price,NASDAQ_price,ARKK_price,IVV_price,QQQ_price,SPY_price,VTI_price,SP500_ret,NASDAQ_ret,ARKK_ret,IVV_ret,QQQ_ret,SPY_ret,VTI_ret
2019-04-29,2943.030029296875,8161.85009765625,46.09575271606445,266.4185791015625,183.38389587402344,266.2356872558594,136.20489501953125,0.001071522174355355,0.0018965672564215108,0.002096871568793235,0.0010831875666672541,0.001940730479647712,0.001567559171225641,0.0014650073272803876
2019-04-30,2945.830078125,8095.39013671875,45.54595947265625,266.5537414550781,181.96299743652344,266.3716125488281,136.2139129638672,0.0009514170090862972,-0.008142756867904777,-0.011927199601116323,0.0005073308099285967,-0.007748218188559419,0.0005105449775337778,6.620866551565463e-05
2019-05-01,2923.72998046875,8049.64013671875,45.121559143066406,264.6261291503906,181.37742614746094,264.36944580078125,135.19949340820312,-0.007502163081421376,-0.005651364446598972,-0.009318067606954972,-0.007231608508531662,-0.003218078935343871,-0.007516441894422465,-0.007447253614490612
2019-05-02,2917.52001953125,8036.77001953125,45.34340286254883,264.1397705078125,180.59024047851562,263.7986755371094,134.97305297851562,-0.0021239857917741967,-0.0015988437953632362,0.0049165792072702885,-0.001837908615221151,-0.004340042119162724,-0.002158987253398359,-0.001674861524841753
2019-05-03,2945.639892578125,8164.0,46.674476623535156,266.6167907714844,183.47027587890625,266.3806457519531,136.43133544921875,0.009638279380647763,0.01583098435808794,0.029355400718849012,0.009377687649647637,0.01594790168482696,0.009787654201018015,0.0108042489854272
2019-05-06,2932.469970703125,8123.2900390625,47.0892333984375,265.6169128417969,182.34710693359375,265.2844543457031,135.99655151367188,-0.004470988428756373,-0.004986521427915225,0.008886158022674229,-0.0037502436616773105,-0.00612180332717116,-0.004115131574801922,-0.0031868333921624137
2019-05-07,2884.050048828125,7963.759765625,45.62312316894531,261.1224060058594,178.7949676513672,260.8543395996094,133.650634765625,-0.016511651392423388,-0.01963862827381102,-0.031134722816295368,-0.016921011496788485,-0.019480096733973218,-0.016699488694202458,-0.017249825248775053
2019-05-08,2879.419921875,7943.31982421875,44.78396987915039,260.771240234375,178.34376525878906,260.4918518066406,133.4333038330078,-0.0016054253132695706,-0.0025666195374799416,-0.01839315749356929,-0.0013448320152062987,-0.002523574340514534,-0.001389617644564134,-0.0016261122365659464
2019-05-09,2870.719970703125,7910.58984375,44.39814758300781,260.0506286621094,177.3837432861328,259.7037048339844,133.00758361816406,-0.0030214249424966866,-0.004120440973427564,-0.008615187469617314,-0.002763385914865246,-0.0053829858939178354,-0.0030256108480555266,-0.0031905094351597496
2019-05-10,2881.39990234375,7916.93994140625,44.60070037841797,261.20343017578125,177.60450744628906,261.0083923339844,133.6234893798828,0.0037202972597878414,0.0008027337760745379,0.00456219023623583,0.004432988759160983,0.0012445568915531169,0.005023753899983996,0.004630606353145161
2019-05-13,2811.8701171875,7647.02001953125,42.1411018371582,254.71844482421875,171.4412078857422,254.44903564453125,130.24508666992188,-0.02413055719884427,-0.034093971139442014,-0.05514708335051055,-0.024827336100442188,-0.03470238255304847,-0.025130826755408786,-0.025283000209314732
2019-05-14,2834.409912109375,7734.490234375,42.951324462890625,256.9881286621094,173.32281494140625,256.7502746582031,131.42254638671875,0.008015944543135589,0.01143847075335791,0.019226422433454404,0.008910559419664121,0.010975232144409874,0.009044007605855997,0.009040338848104845
2019-05-15,2850.9599609375,7822.14990234375,43.4721794128418,258.52838134765625,175.7709197998047,258.2542724609375,132.2014923095703,0.00583897507464215,0.011333606393238105,0.012126633030866918,0.005993477961668825,0.01412453899520405,0.0058578235397666045,0.005927034167786394
2019-05-16,2876.320068359375,7898.0498046875,43.67473220825195,260.8071594238281,177.53733825683594,260.6459045410156,133.39703369140625,0.008895287120600504,0.009703202225900487,0.0046593660162876915,0.008814421319210952,0.010049548918803719,0.009260764816349187,0.009043327431103254
2019-05-17,2859.530029296875,7816.27978515625,42.40153121948242,259.31201171875,175.72293090820312,258.9608459472656,132.45513916015625,-0.005837333350761975,-0.010353191174195864,-0.029151889992103275,-0.005732770942259324,-0.010219863418296726,-0.006464934090245178,-0.0070608356511804304
2019-05-20,2840.22998046875,7702.3798828125,41.40804672241211,257.58270263671875,172.7564239501953,257.24853515625,131.51315307617188,-0.0067493779153879885,-0.014572137317813927,-0.023430391981076215,-0.006668835240485782,-0.016881729337632656,-0.00661223817350487,-0.007111736773349198
2019-05-21,2864.360107421875,7785.72021484375,42.34365463256836,259.83447265625,174.5612335205078,259.5677795410156,132.79925537109375,0.008495835590448308,0.010820075522011141,0.022594833232011613,0.008741930247960106,0.010447134346985631,0.009015578585731987,0.009779267433250416
2019-05-22,2856.27001953125,7750.83984375,41.69741439819336,259.0868835449219,173.78366088867188,258.7705383300781,132.31927490234375,-0.0028243962306494508,-0.004480044251686466,-0.015261796365539704,-0.002877174470676036,-0.00445444052012034,-0.0030714182336005758,-0.0036143310247391813
2019-05-23,2822.239990234375,7628.27978515625,40.54960250854492,255.85337829589844,171.1243896484375,255.60870361328125,130.63458251953125,-0.01191414994527018,-0.01581248755805198,-0.02752717179744768,-0.012480389608232723,-0.015302193696667188,-0.012218681219280714,-0.012732025504642919
2019-05-24,2826.06005859375,7637.009765625,40.646053314208984,256.48388671875,171.03797912597656,256.1885681152344,130.9515838623047,0.0013535590072402126,0.0011444232139645738,0.0023785881906914774,0.0024643349525068636,-0.0005049573742145208,0.002268563213052577,0.002426626523080566
2019-05-28,2802.389892578125,7607.35009765625,40.4049186706543,254.06993103027344,170.39476013183594,253.805908203125,129.80128479003906,-0.008375676922946718,-0.0038836755325691863,-0.005932547538887167,-0.009411724531153909,-0.0037606793381653736,-0.00930041465018705,-0.00878415547440159
2019-05-29,2783.02001953125,7547.31005859375,40.04803466796875,252.4126434326172,168.9931182861328,252.10264587402344,128.91366577148438,-0.0069119122568113145,-0.007892372283615279,-0.008832687069476708,-0.006522958426980363,-0.008225850634248744,-0.006710885263310762,-0.00683829146984527
2019-05-30,2788.860107421875,7567.72021484375,40.327754974365234,252.9800567626953,169.7035369873047,252.7912139892578,129.1672821044922,0.0020984713906617714,0.0027042954498417426,0.0069846200622727395,0.0022479592240773894,0.004203832134566765,0.0027313006289448882,0.001967334739028992
2019-05-31,2752.06005859375,7453.14990234375,39.28604507446289,249.7646484375,166.9962615966797,249.384765625,127.42825317382812,-0.01319537280847849,-0.015139343058068633,-0.025831090785106148,-0.012710125716397846,-0.01595296974174165,-0.013475343191328482,-0.013463385637062841
2019-06-03,2744.449951171875,7333.02001953125,38.71696090698242,248.9359130859375,163.3193817138672,248.7505645751953,127.17461395263672,-0.0027652403144732274,-0.01611800170216937,-0.01448565683824432,-0.003318065053429242,-0.022017737688599937,-0.0025430625171319887,-0.0019904472899382464
2019-06-04,2803.27001953125,7527.1201171875,40.31810760498047,254.39418029785156,167.9178924560547,254.15013122558594,130.02772521972656,0.021432370568193138,0.02646932602655805,0.04135517510903819,0.02192639520851203,0.028156552479754238,0.02170675133787836,0.022434597428008907
2019-06-05,2826.14990234375,7575.47998046875,40.61711883544922,256.573974609375,169.1659698486328,256.3516540527344,131.02403259277344,0.008161854781411959,0.0064247497752591975,0.007416301216275567,0.008568569882264176,0.0074326647048930106,0.008662292702868335,0.007662268730482369
2019-06-06,2843.489990234375,7615.5498046875,40.636409759521484,258.28515625,170.5099639892578,258.01861572265625,131.7576904296875,0.006135586748687638,0.00528941061451671,0.00047494565408290335,0.00666935001194191,0.0079448256752086,0.006502636685070673,0.0055994142631397015
2019-06-07,2873.340087890625,7742.10009765625,41.67811584472656,260.9063415527344,173.8028564453125,260.6006164550781,132.95323181152344,0.01049769746289475,0.016617354782560323,0.02563479626693632,0.010148416350327372,0.01931202364374518,0.010007032729751897,0.009073788239130742
2019-06-10,2886.72998046875,7823.169921875,42.07358169555664,262.1042785644531,175.8284912109375,261.7965087890625,133.6959686279297,0.0046600444669098184,0.010471296314457534,0.009488573147197865,0.004591444594981731,0.01165478408729359,0.004588985054033934,0.005586451764175049
2019-06-11,2885.719970703125,7822.56982421875,41.764930725097656,262.05926513671875,176.06851196289062,261.7330627441406,133.5691375732422,-0.00034988023558091275,-7.670773640899853e-05,-0.007335980394832409,-0.00017173862243269333,0.0013650845224235653,-0.0002423487051654849,-0.000948652797755356
2019-06-12,2879.840087890625,7792.72021484375,41.6202507019043,261.4646911621094,175.0509033203125,261.2711181640625,133.3879852294922,-0.0020375791387226005,-0.003815831631516442,-0.003464150919958775,-0.002268853094353207,-0.005779617441150409,-0.0017649454571572187,-0.0013562440174524903
2019-06-13,2891.639892578125,7837.1298828125,42.1314582824707,262.6626892089844,176.08770751953125,262.3491516113281,134.00389099121094,0.004097381912668174,0.005698865960073629,0.012282664615064887,0.004581873145281579,0.005922872601928697,0.004126110282839157,0.004617400590158693
2019-06-14,2886.97998046875,7796.66015625,41.543087005615234,262.3293762207031,175.33885192871094,262.0592346191406,133.714111328125,-0.001611511904139773,-0.005163845332109895,-0.013965129640439389,-0.0012689772928352605,-0.0042527420077704825,-0.0011050807308004007,-0.0021624720069132186
2019-06-17,2889.669921875,7845.02001953125,42.8355827331543,262.5721740722656,176.39492797851562,262.1589050292969,133.8113250732422,0.0009317492412306283,0.0062026383492530535,0.03111217342525263,0.000925545796892413,0.006023057857331482,0.0003803354241689316,0.0007270268197694385
2019-06-18,2917.75,7953.8798828125,43.51075744628906,265.02813720703125,178.9582061767578,264.90399169921875,135.27500915527344,0.009717399870633026,0.013876301527622426,0.015762006025242803,0.009353478309128471,0.014531473368408765,0.010471079247203585,0.010938417067689166
2019-06-19,2926.4599609375,7987.31982421875,43.66509246826172,265.7440490722656,179.63021850585938,265.5018615722656,135.73863220214844,0.002985163546397107,0.004204230124031705,0.003547054361514368,0.0027012673928847875,0.0037551355898024497,0.0022569304041508698,0.0034272630973755103
2019-06-20,2954.179931640625,8051.33984375,43.72296142578125,268.2634582519531,181.3006591796875,268.0386047363281,136.984130859375,0.009472185190685156,0.008015206720173085,0.001325291079174784,0.009480585505048822,0.009299329966431236,0.009554521196349697,0.009175712448403761
2019-06-21,2950.4599609375,8031.7099609375,43.82905960083008,267.8556213378906,181.0318603515625,267.6488952636719,137.0022735595703,-0.0012592227925193322,-0.002438088963259699,0.0024266008428759367,-0.0015202850090728637,-0.0014826136283299096,-0.0014539303882722399,0.00013244380996169092
